629;SULABESI TIMUR;41
630;SANANA UTARA;41
631;TIDORE (PULAU TIDORE);42
632;TIDORE UTARA;42
633;TIDORE SELATAN;42
634;TIDORE TIMUR (PULAU TIDORE);42
635;OBA TENGAH;42
636;OBA UTARA;42
637;OBA;42
638;OBA SELATAN;42
639;WEDA SELATAN;43
640;WEDA UTARA;43
641;WEDA;43
642;WEDA TENGAH;43
643;PATANI;43
644;PATANI BARAT;43
645;PATANI UTARA;43
646;PULAU GEBE;43
647;MABA TENGAH;44
648;MABA;44
649;MABA SELATAN;44
650;MABA UTARA;44
651;KOTA MABA;44
652;WASILE TIMUR;44
653;WASILE SELATAN;44
654;WASILE;44
655;WASILE TENGAH;44
656;WASILE UTARA;44
657;BIAK KOTA;37
658;SAMOFA;37
659;BIAK TIMUR;37
660;ORIDEK;37
661;BIAK UTARA;37
662;ANDEY (ANDEI);37
663;YAWOSI;37
664;BIAK BARAT;37
665;SWANDIWE;37
666;YENDIDORI;37
667;WARSA;37
668;BONDIFUAR;37
669;KAO BARAT;45
670;MALIFUT;45
671;KAO TELUK;45
672;KAO UTARA;45
673;KAO;45
674;MOROTAI SELATAN;46
675;MOROTAI SELATAN BARAT;46
676;MOROTAI TIMUR;46
677;MOROTAI JAYA;46
678;MOROTAI UTARA;46
679;KAYOA UTARA;47
680;KAYOA;47
681;KAYOA BARAT;47
682;KAYOA SELATAN;47
683;GANE BARAT SELATAN;47
684;GANE BARAT;47
685;GANE BARAT UTARA;47
686;KEPULAUAN JORONGA;47
687;GANE TIMUR;47
688;GANE TIMUR TENGAH;47
689;GANE TIMUR SELATAN;47
690;MANDIOLI UTARA;47
691;BACAN;47
692;KASIRUTA BARAT;47
693;BACAN TIMUR;47
694;MANDIOLI SELATAN;47
695;KEPULAUAN BOTANGLOMANG;47
696;BACAN TIMUR TENGAH;47
697;BACAN SELATAN;47
698;BACAN BARAT UTARA;47
699;BACAN BARAT;47
700;KASIRUTA TIMUR;47
701;BACAN TIMUR SELATAN;47
702;OBI;47
703;OBI BARAT;47
704;OBI SELATAN;47
705;OBI UTARA;47
706;MANGOLI BARAT;41
707;OBI TIMUR;47
708;MANGOLI SELATAN;41
709;TALIABU TIMUR SELATAN;41
710;MANGOLI TENGAH;41
711;MANGOLI UTARA;41
712;MANGOLI TIMUR;41
713;MANGOLI UTARA TIMUR;41
714;LEDE;41
715;TALIABU TIMUR;41
716;TALIABU UTARA;41
717;TALIABU SELATAN;41
718;TALIABU BARAT LAUT;41
719;TALIABU BARAT;41
720;ARU SELATAN UTARA;48
721;TERNATE TENGAH (KOTA);49
722;TERNATE SELATAN (KOTA);49
723;TERNATE UTARA (KOTA);49
724;PULAU TERNATE;49
725;PULAU BATANG DUA;49
726;PULAU HIRI;49
727;MOTI (PULAU MOTI);49
728;JAILOLO;50
729;JAILOLO SELATAN;50
730;SAHU TIMUR;50
731;SAHU;50
732;IBU SELATAN;50
733;IBU;50
734;IBU UTARA;50
735;LOLODA UTARA;45
736;LOLODA;50
737;LOLODA KEPULAUAN;45
738;MAKIAN BARAT (PULAU MAKIAN);47
739;MAKIAN (PULAU MAKIAN);47
740;GALELA SELATAN;45
741;GALELA;45
742;GALELA UTARA;45
743;GALELA BARAT;45
744;TOBELO BARAT;45
745;TOBELO SELATAN;45
746;TOBELO;45
747;TOBELO TIMUR;45
748;TOBELO UTARA;45
749;TOBELO TENGAH;45
750;SERAM TIMUR;51
751;TUTUK TOLU;51
752;KIAN DARAT;51
753;WAKATE;51
754;PULAU GORONG (GOROM);51
755;GOROM TIMUR;51
756;TEOR;51
757;SIRITAUN WIDA TIMUR;51
758;PULAU PANJANG;51
759;HOAT SORBAY;52
760;MANYEUW;52
761;KEI KECIL;52
762;PULAU DULLAH UTARA;53
763;PULAU DULLAH SELATAN;53
764;PULAU TAYANDO TAM;53
765;KEI KECIL TIMUR;52
766;KEI KECIL TIMUR SELATAN;52
767;KEI KECIL BARAT;52
768;PULAU-PULAU BABAR TIMUR;54
769;PULAU MASELA;54
770;MDONA HYERA/HIERA;54
771;DAMER;54
772;PULAU-PULAU KUR;53
773;KUR SELATAN;53
774;DAWELOR DAWERA;54
775;KEI BESAR UTARA BARAT;52
776;KEI BESAR UTARA TIMUR;52
777;KEI BESAR;52
778;KEI BESAR SELATAN BARAT;52
779;KEI BESAR SELATAN;52
780;PULAU-PULAU ARU;48
781;ARU UTARA;48
782;ARU UTARA TIMUR BATULEY;48
783;SIR-SIR;48
784;ARU TENGAH;48
785;ARU TENGAH SELATAN;48
786;ARU TENGAH TIMUR;48
787;ARU SELATAN TIMUR;48
788;ARU SELATAN;48
789;TELUK WARU;51
790;WERINAMA;51
791;BULA BARAT;51
792;BULA;51
793;SIWALALAT;51
794;SERAM UTARA;55
795;SERAM UTARA TIMUR SETI;55
796;SERAM UTARA BARAT;55
797;SERAM UTARA TIMUR KOBI;55
798;TEON NILA SERUA;55
799;TANIWEL;56
800;TANIWEL TIMUR;56
801;HUAMUAL;56
802;SERAM BARAT;56
803;ELPAPUTIH;56
804;KAIRATU;56
805;AMALATU;56
806;INAMOSOL;56
807;KAIRATU BARAT;56
808;HUAMUAL BELAKANG (WAISALA);56
809;KEPULAUAN MANIPA;56
810;NAMLEA;57
811;WAPLAU;57
812;LILIALY;57
813;AIRBUAYA;57
814;KEPALA MADAN;58
815;FENA LEISELA;57
816;NAMROLE;58
817;LEKSULA;58
818;FENA FAFAN;58
819;WAELATA;57
820;BATABUAL;57
821;WAESAMA;58
822;WAEAPO;57
823;LOLONG GUBA;57
824;TELUK KAIELY;57
825;LEIHITU BARAT;55
826;LEIHITU;55
827;SALAHUTU;55
828;PULAU HARUKU;55
829;SAPARUA;55
830;SAPARUA TIMUR;55
831;BANDA;55
832;KILMURY;51
833;BIAU;87
834;ANGGREK;59
